customer_id,age,income,savings,monthly_expenses,num_dependents,credit_score,loan_amount,loan_term_months,employment_years,home_ownership,education,marital_status,region,recent_default,has_credit_card,signup_date,signup_dayofweek,debt_to_income,sin_age,target_default_risk
CUST000623,47,59257,25935,4124,2,559,46401,36,5,RENT,HS,Divorced,East,1,1,2019-09-15,6,0.84,0.124,1
CUST000624,27,117272,3376,5732,0,737,41993,48,6,MORTGAGE,Bachelors,Single,East,0,0,2019-09-16,0,0.59,0.956,0
CUST000625,60,72207,20393,2318,3,591,36875,12,0,RENT,PhD,Divorced,North,1,1,2019-09-17,1,0.39,-0.305,1
CUST000626,58,43281,28569,3688,2,589,11054,60,22,RENT,PhD,Single,West,0,1,2019-09-18,2,1.02,0.993,0
CUST000627,20,91246,26538,2606,2,774,39273,48,0,RENT,Bachelors,Married,North,1,0,2019-09-19,3,0.34,0.913,0
CUST000628,22,31435,12824,3724,1,626,46821,60,4,OWN,PhD,Divorced,East,0,0,2019-09-20,4,1.42,-0.009,1
CUST000629,32,56660,19211,1697,3,797,15832,36,5,OWN,Masters,Married,South,1,0,2019-09-21,5,0.36,0.551,0
CUST000630,47,35084,7979,4171,4,654,34670,12,12,OWN,Bachelors,Single,East,1,0,2019-09-22,6,1.43,0.124,1
CUST000631,44,112197,27189,4992,2,667,27852,48,1,MORTGAGE,PhD,Married,South,0,0,2019-09-23,0,0.53,0.018,0
CUST000632,52,43507,10832,3948,4,591,28620,12,14,MORTGAGE,Bachelors,Married,South,1,1,2019-09-24,1,1.09,0.987,1
CUST000633,57,102595,27792,1970,2,596,33307,36,14,RENT,Bachelors,Single,South,1,0,2019-09-25,2,0.23,0.436,1
CUST000634,25,113807,13504,3448,4,714,6551,12,12,OWN,HS,Married,South,1,1,2019-09-26,3,0.36,-0.132,0
CUST000635,63,75539,25953,5399,3,795,32812,12,25,MORTGAGE,Bachelors,Married,West,1,0,2019-09-27,4,0.86,0.167,0
CUST000636,64,37491,29790,3510,1,757,18799,24,24,OWN,HS,Married,East,1,1,2019-09-28,5,1.12,0.92,0
CUST000637,51,80192,21669,5300,3,786,31312,12,13,MORTGAGE,PhD,Divorced,North,1,0,2019-09-29,6,0.79,0.67,0
CUST000638,64,110395,7910,5618,0,571,44620,60,25,MORTGAGE,HS,Married,South,1,1,2019-09-30,0,0.61,0.92,1
CUST000639,40,93888,25945,5296,1,734,6449,48,21,RENT,HS,Single,South,0,1,2019-10-01,1,0.68,0.745,0
CUST000640,35,103609,15089,5488,3,761,29426,24,6,RENT,HS,Divorced,North,1,1,2019-10-02,2,0.64,-0.428,0
CUST000641,40,39077,3196,1734,0,791,40427,48,13,MORTGAGE,Masters,Divorced,North,1,1,2019-10-03,3,0.53,0.745,1
CUST000642,30,50953,21131,2428,2,656,45277,48,25,RENT,HS,Single,South,0,1,2019-10-04,4,0.57,-0.988,0
CUST000643,56,106919,26227,5107,2,576,36551,36,23,MORTGAGE,Bachelors,Married,North,1,1,2019-10-05,5,0.57,-0.522,1
CUST000644,55,97889,6978,2022,4,590,29277,36,26,MORTGAGE,HS,Divorced,North,1,1,2019-10-06,6,0.25,-1.0,1
CUST000645,54,53821,22991,5023,1,629,40489,24,28,OWN,Bachelors,Divorced,West,0,1,2019-10-07,0,1.12,-0.559,0
CUST000646,38,67567,18153,3129,2,711,14637,36,9,RENT,HS,Divorced,North,1,1,2019-10-08,1,0.56,0.296,0
CUST000647,39,54860,27997,2816,1,709,48258,36,16,RENT,Masters,Married,East,1,1,2019-10-09,2,0.62,0.964,1
CUST000648,37,51195,1780,4357,2,767,40693,36,13,RENT,PhD,Divorced,East,0,0,2019-10-10,3,1.02,-0.644,0
CUST000649,60,107475,10908,2624,4,638,14824,48,7,OWN,HS,Single,East,0,1,2019-10-11,4,0.29,-0.305,0
CUST000650,33,117266,7303,4087,3,615,31950,24,3,OWN,HS,Married,South,1,1,2019-10-12,5,0.42,1.0,1
CUST000651,34,51427,15686,2523,4,561,28488,48,25,OWN,Masters,Single,East,1,0,2019-10-13,6,0.59,0.529,1
CUST000652,50,57083,4983,2878,0,717,44008,60,15,RENT,HS,Single,West,0,1,2019-10-14,0,0.61,-0.262,0
CUST000653,20,117046,10503,4874,2,622,5215,48,23,RENT,Bachelors,Divorced,East,1,1,2019-10-15,1,0.5,0.913,0
CUST000654,22,87372,28935,3019,0,625,45067,60,12,RENT,HS,Divorced,South,0,0,2019-10-16,2,0.41,-0.009,0
CUST000655,35,74064,26098,1726,0,639,16523,12,21,OWN,HS,Divorced,West,0,0,2019-10-17,3,0.28,-0.428,0
CUST000656,42,37813,17905,2391,1,750,15364,12,26,OWN,PhD,Single,East,0,1,2019-10-18,4,0.76,-0.917,0
CUST000657,30,61598,14070,5572,2,559,8153,60,24,MORTGAGE,PhD,Married,West,1,0,2019-10-19,5,1.09,-0.988,1
CUST000658,31,57082,27896,3757,0,645,28834,60,26,OWN,HS,Divorced,West,0,1,2019-10-20,6,0.79,-0.404,0
CUST000659,29,59241,26511,4288,3,798,39474,48,19,MORTGAGE,Masters,Divorced,South,0,1,2019-10-21,0,0.87,-0.664,0
CUST000660,51,74569,24953,1896,0,775,48066,60,17,RENT,PhD,Single,South,0,1,2019-10-22,1,0.31,0.67,0
CUST000661,35,41745,27806,3578,3,725,39335,24,13,OWN,HS,Married,West,1,0,2019-10-23,2,1.03,-0.428,1
CUST000662,27,56029,13232,5924,1,569,15400,12,17,RENT,PhD,Single,East,1,1,2019-10-24,3,1.27,0.956,1
CUST000663,57,43025,23168,4737,0,588,15345,12,4,RENT,HS,Divorced,South,1,1,2019-10-25,4,1.32,0.436,1
CUST000664,31,44288,5583,5393,4,609,38896,60,25,RENT,PhD,Single,West,0,0,2019-10-26,5,1.46,-0.404,0
CUST000665,43,119186,6946,3505,1,615,24894,36,8,RENT,PhD,Divorced,North,1,1,2019-10-27,6,0.35,-0.832,1
CUST000666,47,36540,22325,3516,3,614,33899,36,27,OWN,Bachelors,Married,North,1,1,2019-10-28,0,1.15,0.124,1
CUST000667,27,111958,23651,4671,1,728,45635,60,2,RENT,HS,Single,South,0,1,2019-10-29,1,0.5,0.956,0
CUST000668,47,98878,17377,4168,0,673,33229,24,7,MORTGAGE,HS,Divorced,East,0,1,2019-10-30,2,0.51,0.124,0
CUST000669,55,71846,8128,3378,2,713,10583,36,19,OWN,HS,Divorced,North,1,1,2019-10-31,3,0.56,-1.0,0
CUST000670,45,105932,12889,2696,2,701,9897,60,21,RENT,HS,Divorced,North,1,1,2019-11-01,4,0.31,0.851,0
CUST000671,27,47482,28413,3272,3,795,11001,24,9,OWN,PhD,Divorced,North,0,0,2019-11-02,5,0.83,0.956,0
CUST000672,47,53411,13275,1661,3,704,48881,24,21,MORTGAGE,Bachelors,Single,East,1,1,2019-11-03,6,0.37,0.124,1
CUST000673,47,80975,3461,5476,2,679,9567,48,18,RENT,Bachelors,Divorced,East,0,1,2019-11-04,0,0.81,0.124,0
CUST000674,56,90545,15291,3251,3,708,14271,24,29,MORTGAGE,Masters,Single,South,0,0,2019-11-05,1,0.43,-0.522,0
CUST000675,60,108797,15036,2275,1,606,16703,36,20,RENT,HS,Divorced,South,1,1,2019-11-06,2,0.25,-0.305,1
CUST000676,55,82307,12435,2439,4,627,18329,36,27,MORTGAGE,Masters,Single,North,1,1,2019-11-07,3,0.36,-1.0,1
CUST000677,46,33093,28935,4720,4,743,40509,60,2,RENT,PhD,Single,East,1,0,2019-11-08,4,1.71,0.902,1
CUST000678,36,107258,1685,2039,1,578,11256,60,10,OWN,Masters,Divorced,West,1,0,2019-11-09,5,0.23,-0.992,1
CUST000679,28,52042,19544,2961,4,564,5228,24,10,RENT,HS,Divorced,North,0,0,2019-11-10,6,0.68,0.271,0
CUST000680,52,82930,24415,1855,0,561,29746,12,16,OWN,Bachelors,Divorced,South,1,0,2019-11-11,0,0.27,0.987,1
CUST000681,39,74413,29564,5104,1,650,21678,48,15,RENT,Bachelors,Divorced,East,1,0,2019-11-12,1,0.82,0.964,1
CUST000682,32,63756,13258,4823,3,705,42052,12,6,RENT,HS,Married,South,1,0,2019-11-13,2,0.91,0.551,1
CUST000683,47,83268,27143,1734,1,633,28185,24,3,MORTGAGE,PhD,Divorced,South,0,0,2019-11-14,3,0.25,0.124,0
CUST000684,48,69214,22725,3048,2,674,38686,24,29,MORTGAGE,HS,Divorced,East,1,1,2019-11-15,4,0.53,-0.768,1
CUST000685,32,111871,16990,3596,3,652,16445,12,22,MORTGAGE,PhD,Divorced,North,1,1,2019-11-16,5,0.39,0.551,0
CUST000686,54,58602,17422,5713,2,573,38266,48,18,RENT,Bachelors,Single,East,0,1,2019-11-17,6,1.17,-0.559,0
CUST000687,25,83331,11736,3601,3,698,7809,12,11,RENT,PhD,Divorced,North,0,0,2019-11-18,0,0.52,-0.132,0
CUST000688,37,78901,5875,3173,4,687,42729,60,14,RENT,HS,Single,South,0,1,2019-11-19,1,0.48,-0.644,0
CUST000689,24,93416,18640,3600,1,659,46785,36,10,OWN,HS,Single,East,0,0,2019-11-20,2,0.46,-0.906,0
CUST000690,44,62196,12182,5157,0,627,41547,60,4,OWN,HS,Single,West,0,1,2019-11-21,3,0.99,0.018,0
CUST000691,21,35626,25081,5096,3,650,47818,36,4,RENT,PhD,Single,North,1,1,2019-11-22,4,1.72,0.837,1
CUST000692,29,37424,3196,5248,3,695,39886,24,14,MORTGAGE,PhD,Married,West,0,1,2019-11-23,5,1.68,-0.664,0
CUST000693,49,42857,29044,4673,2,765,11391,48,28,MORTGAGE,PhD,Divorced,North,0,1,2019-11-24,6,1.31,-0.954,0
CUST000694,64,49982,8165,3315,4,691,5145,12,17,MORTGAGE,Bachelors,Single,East,0,0,2019-11-25,0,0.8,0.92,0
CUST000695,24,106961,28284,5341,2,711,18929,48,10,RENT,Masters,Divorced,West,0,0,2019-11-26,1,0.6,-0.906,0
CUST000696,52,31980,16997,3505,2,677,29326,12,25,MORTGAGE,Masters,Single,East,0,1,2019-11-27,2,1.32,0.987,0
CUST000697,20,78290,15215,5993,4,607,34991,60,11,RENT,HS,Married,North,0,0,2019-11-28,3,0.92,0.913,0
CUST000698,37,56431,1301,2174,0,625,42333,60,1,OWN,Bachelors,Single,North,0,0,2019-11-29,4,0.46,-0.644,0
CUST000699,51,114976,24911,1886,2,699,21576,12,19,MORTGAGE,PhD,Divorced,North,0,1,2019-11-30,5,0.2,0.67,0
CUST000700,30,112711,23765,3658,2,797,44405,48,14,OWN,HS,Divorced,North,1,0,2019-12-01,6,0.39,-0.988,0
CUST000701,40,56385,18030,4161,3,747,33464,12,19,MORTGAGE,Bachelors,Married,South,1,0,2019-12-02,0,0.89,0.745,1
CUST000702,45,68158,15571,3564,4,585,13243,24,3,RENT,HS,Divorced,North,1,0,2019-12-03,1,0.63,0.851,1
CUST000703,44,53019,10951,5351,1,722,36601,60,21,RENT,Bachelors,Divorced,West,0,0,2019-12-04,2,1.21,0.018,0
CUST000704,41,48639,29927,4753,0,713,7410,24,17,RENT,Bachelors,Single,North,0,1,2019-12-05,3,1.17,-0.159,0
CUST000705,46,115530,26173,5766,0,571,6820,60,5,RENT,Masters,Divorced,East,0,1,2019-12-06,4,0.6,0.902,0
CUST000706,32,51563,26237,2239,4,755,40289,60,22,MORTGAGE,HS,Single,South,1,0,2019-12-07,5,0.52,0.551,1
CUST000707,52,69341,21714,2901,3,676,43650,36,26,OWN,PhD,Married,West,0,1,2019-12-08,6,0.5,0.987,0
CUST000708,53,35776,26944,4759,3,629,39635,24,25,RENT,Masters,Divorced,South,0,1,2019-12-09,0,1.6,0.396,0
CUST000709,60,66444,11773,3777,4,738,12465,24,18,MORTGAGE,Masters,Single,South,0,1,2019-12-10,1,0.68,-0.305,0
CUST000710,54,98916,24387,5404,3,649,37439,36,10,OWN,PhD,Divorced,South,1,0,2019-12-11,2,0.66,-0.559,1
CUST000711,20,38711,29444,5423,0,733,32314,48,27,RENT,Bachelors,Single,East,1,0,2019-12-12,3,1.68,0.913,1
CUST000712,40,104318,17140,5714,0,766,49229,24,23,OWN,PhD,Married,South,0,1,2019-12-13,4,0.66,0.745,0
CUST000713,25,112970,20921,4727,1,645,24583,12,1,RENT,HS,Single,South,1,1,2019-12-14,5,0.5,-0.132,1
CUST000714,47,115553,14057,4331,4,710,32155,36,26,OWN,PhD,Divorced,North,0,0,2019-12-15,6,0.45,0.124,0
CUST000715,36,60707,13500,5258,2,722,43871,24,7,OWN,Bachelors,Single,East,0,1,2019-12-16,0,1.04,-0.992,0
CUST000716,24,69110,21942,4012,2,713,17197,48,28,RENT,PhD,Divorced,West,1,0,2019-12-17,1,0.7,-0.906,0
CUST000717,50,91788,23963,3651,1,697,34511,24,10,MORTGAGE,Bachelors,Married,West,1,1,2019-12-18,2,0.48,-0.262,1
CUST000718,24,112879,25858,5175,1,567,20424,60,4,OWN,Bachelors,Single,West,1,0,2019-12-19,3,0.55,-0.906,1
CUST000719,57,68827,16921,4245,3,587,5240,12,17,RENT,HS,Divorced,East,1,0,2019-12-20,4,0.74,0.436,1
CUST000720,22,35655,12870,5366,1,744,9631,36,22,OWN,PhD,Divorced,West,0,0,2019-12-21,5,1.81,-0.009,0
CUST000721,42,74859,27062,5264,1,700,14599,60,29,OWN,PhD,Divorced,East,0,0,2019-12-22,6,0.84,-0.917,0
CUST000722,56,83625,5082,3722,2,773,49462,48,17,MORTGAGE,HS,Single,North,1,1,2019-12-23,0,0.53,-0.522,1
CUST000723,56,82098,14718,4292,3,658,29658,60,13,OWN,Bachelors,Single,North,1,0,2019-12-24,1,0.63,-0.522,1
CUST000724,29,45251,21567,3197,1,672,42845,60,21,OWN,PhD,Single,East,0,1,2019-12-25,2,0.85,-0.664,0
CUST000725,29,30526,26036,4962,1,693,37574,48,9,RENT,HS,Married,West,0,0,2019-12-26,3,1.95,-0.664,0
CUST000726,38,98760,11517,5563,3,736,41536,60,2,RENT,Bachelors,Divorced,East,0,0,2019-12-27,4,0.68,0.296,0
CUST000727,36,77837,4754,3024,4,746,46910,36,8,MORTGAGE,HS,Divorced,East,0,1,2019-12-28,5,0.47,-0.992,0
CUST000728,40,41536,28044,1532,3,745,12995,24,2,OWN,PhD,Married,South,1,1,2019-12-29,6,0.44,0.745,0
CUST000729,33,58541,2724,5525,2,698,30186,60,10,OWN,HS,Married,East,1,1,2019-12-30,0,1.13,1.0,1
CUST000730,28,109083,2376,4066,4,653,34245,36,11,OWN,Masters,Single,South,1,0,2019-12-31,1,0.45,0.271,1
CUST000731,20,81027,28319,4303,0,792,27813,24,11,MORTGAGE,Bachelors,Single,North,0,0,2020-01-01,2,0.64,0.913,0
CUST000732,64,64531,9706,5396,3,755,18276,24,2,OWN,Masters,Single,South,0,1,2020-01-02,3,1.0,0.92,0
CUST000733,32,38712,9894,5209,2,780,24989,60,20,RENT,Masters,Single,East,1,0,2020-01-03,4,1.61,0.551,1
CUST000734,23,95455,19037,2219,4,772,17746,36,6,MORTGAGE,Bachelors,Single,North,1,1,2020-01-04,5,0.28,-0.846,0
CUST000735,20,104744,19450,2472,3,755,49243,60,13,RENT,Bachelors,Single,South,1,0,2020-01-05,6,0.28,0.913,0
CUST000736,59,35109,17406,5218,1,747,23557,48,23,RENT,HS,Married,East,0,0,2020-01-06,0,1.78,0.637,0
CUST000737,51,79268,19844,5902,3,689,33060,24,27,MORTGAGE,Bachelors,Married,North,1,0,2020-01-07,1,0.89,0.67,1
CUST000738,53,84615,6926,3707,0,693,11568,60,10,RENT,Masters,Married,South,0,1,2020-01-08,2,0.53,0.396,0
CUST000739,47,112503,7251,5926,3,630,40369,24,6,OWN,Masters,Divorced,East,1,0,2020-01-09,3,0.63,0.124,1
CUST000740,50,59759,10496,5820,4,786,24041,36,24,MORTGAGE,PhD,Divorced,East,1,1,2020-01-10,4,1.17,-0.262,0
CUST000741,27,115708,24679,4530,4,636,11080,12,20,RENT,Bachelors,Single,West,1,1,2020-01-11,5,0.47,0.956,0
CUST000742,58,90112,4300,5075,3,691,18854,60,9,OWN,Masters,Married,West,0,0,2020-01-12,6,0.68,0.993,0
CUST000743,45,56589,23663,4616,4,610,7159,60,10,OWN,PhD,Divorced,South,0,1,2020-01-13,0,0.98,0.851,0
CUST000744,53,60015,9553,4785,1,748,32025,24,14,RENT,PhD,Divorced,South,0,1,2020-01-14,1,0.96,0.396,0
CUST000745,22,59009,24737,2143,3,595,46081,36,18,OWN,HS,Married,South,0,0,2020-01-15,2,0.44,-0.009,0
CUST000746,31,113309,4727,1694,1,581,9368,48,15,MORTGAGE,Masters,Divorced,East,0,1,2020-01-16,3,0.18,-0.404,0
CUST000747,20,92046,23656,5496,1,564,39085,36,21,RENT,HS,Divorced,South,0,1,2020-01-17,4,0.72,0.913,0
CUST000748,63,56143,23379,1988,2,593,32094,60,20,OWN,Masters,Married,East,1,0,2020-01-18,5,0.42,0.167,1
CUST000749,24,36154,26860,3704,3,694,6230,48,27,OWN,HS,Divorced,South,0,0,2020-01-19,6,1.23,-0.906,0
CUST000750,49,51804,17898,4157,4,718,22517,36,19,RENT,HS,Married,East,1,0,2020-01-20,0,0.96,-0.954,1
CUST000751,49,71688,17832,4776,1,603,28991,12,11,RENT,Bachelors,Divorced,East,0,1,2020-01-21,1,0.8,-0.954,0
CUST000752,36,94288,7019,2602,2,788,6301,24,17,RENT,HS,Married,West,1,1,2020-01-22,2,0.33,-0.992,0
CUST000753,42,81195,16463,2741,3,593,33610,36,22,RENT,Bachelors,Divorced,North,1,0,2020-01-23,3,0.41,-0.917,1
CUST000754,34,50581,22727,2015,3,647,20927,36,12,MORTGAGE,PhD,Divorced,East,0,1,2020-01-24,4,0.48,0.529,0
CUST000755,56,82648,11047,1892,0,554,39678,12,4,RENT,Masters,Married,South,1,0,2020-01-25,5,0.27,-0.522,1
CUST000756,40,60087,25417,2130,0,658,29466,60,3,MORTGAGE,PhD,Divorced,West,0,0,2020-01-26,6,0.43,0.745,0
CUST000757,33,79930,12754,5216,1,576,19904,24,27,MORTGAGE,Masters,Married,South,0,0,2020-01-27,0,0.78,1.0,0
CUST000758,21,62981,3520,3347,0,665,45875,36,13,RENT,PhD,Married,South,0,1,2020-01-28,1,0.64,0.837,0
CUST000759,30,99298,4081,4155,1,636,31081,48,7,MORTGAGE,Masters,Divorced,East,0,1,2020-01-29,2,0.5,-0.988,0
CUST000760,58,76167,2428,2479,4,653,29354,36,8,RENT,HS,Single,East,1,0,2020-01-30,3,0.39,0.993,1
CUST000761,57,105304,4967,4902,1,672,32761,24,24,RENT,Masters,Divorced,North,0,0,2020-01-31,4,0.56,0.436,0
CUST000762,53,73408,7445,5371,0,755,23300,36,18,OWN,Masters,Single,East,1,1,2020-02-01,5,0.88,0.396,0
CUST000763,57,69499,15566,1777,4,628,34491,12,2,RENT,PhD,Single,East,1,0,2020-02-02,6,0.31,0.436,1
CUST000764,53,82269,15042,1732,0,592,40525,36,4,OWN,PhD,Divorced,North,1,1,2020-02-03,0,0.25,0.396,1
CUST000765,37,68559,26498,3052,1,646,31532,36,20,MORTGAGE,PhD,Single,South,0,0,2020-02-04,1,0.53,-0.644,0
CUST000766,49,104319,12329,4770,2,794,11464,48,25,OWN,Bachelors,Married,North,1,0,2020-02-05,2,0.55,-0.954,0
CUST000767,34,78787,3159,3909,3,580,21562,12,17,MORTGAGE,Bachelors,Married,North,0,1,2020-02-06,3,0.6,0.529,0
CUST000768,46,65488,6132,5012,0,648,46856,12,0,RENT,Masters,Single,North,1,1,2020-02-07,4,0.92,0.902,1
CUST000769,53,104441,19931,1525,1,566,47511,36,7,MORTGAGE,Masters,Married,West,0,1,2020-02-08,5,0.18,0.396,0
CUST000770,57,104663,20363,1960,4,769,13683,48,18,MORTGAGE,HS,Divorced,South,0,1,2020-02-09,6,0.22,0.436,0
CUST000771,52,52431,15933,5264,0,632,37634,36,16,RENT,HS,Married,West,0,1,2020-02-10,0,1.2,0.987,0
CUST000772,43,91681,11473,4931,0,659,5060,36,16,MORTGAGE,Masters,Single,West,0,0,2020-02-11,1,0.65,-0.832,0
CUST000773,34,93483,20033,4983,3,731,14269,24,10,RENT,Bachelors,Divorced,East,1,0,2020-02-12,2,0.64,0.529,0
CUST000774,49,79153,25889,3494,1,739,28065,24,1,OWN,Masters,Married,North,1,1,2020-02-13,3,0.53,-0.954,0
CUST000775,61,36368,11805,1990,2,764,7895,48,5,RENT,HS,Divorced,North,0,1,2020-02-14,4,0.66,-0.966,0
CUST000776,36,57424,4083,2572,4,581,20323,60,21,RENT,Bachelors,Single,West,1,0,2020-02-15,5,0.54,-0.992,1
CUST000777,24,75004,27832,4673,1,717,17352,24,13,MORTGAGE,Bachelors,Married,East,0,0,2020-02-16,6,0.75,-0.906,0
CUST000778,48,113869,18421,1715,4,690,49643,60,2,OWN,HS,Divorced,East,0,1,2020-02-17,0,0.18,-0.768,0
CUST000779,23,118652,14944,3223,0,761,43591,12,11,RENT,Masters,Divorced,East,1,1,2020-02-18,1,0.33,-0.846,0
CUST000780,29,86985,20873,3092,3,584,35890,24,3,OWN,PhD,Married,South,0,0,2020-02-19,2,0.43,-0.664,0
CUST000781,36,80069,8604,4106,3,682,37016,24,11,OWN,Masters,Divorced,West,0,1,2020-02-20,3,0.62,-0.992,0
CUST000782,29,82326,24928,1658,2,750,16962,48,12,MORTGAGE,Masters,Divorced,South,0,0,2020-02-21,4,0.24,-0.664,0
CUST000783,36,111061,16379,4813,3,578,38302,60,1,RENT,HS,Single,East,0,0,2020-02-22,5,0.52,-0.992,0
CUST000784,39,53398,20018,4341,0,619,24846,24,1,MORTGAGE,Bachelors,Single,East,0,1,2020-02-23,6,0.98,0.964,0
CUST000785,43,80861,4983,3276,2,702,9011,24,14,RENT,HS,Single,East,1,0,2020-02-24,0,0.49,-0.832,0
CUST000786,24,105897,2778,3552,1,644,24782,48,22,OWN,Masters,Single,North,1,0,2020-02-25,1,0.4,-0.906,1
CUST000787,53,111905,25286,3795,3,571,7155,48,28,RENT,PhD,Single,West,1,0,2020-02-26,2,0.41,0.396,1
CUST000788,25,98577,6110,3196,2,743,44725,60,16,RENT,PhD,Single,North,0,1,2020-02-27,3,0.39,-0.132,0
CUST000789,21,95641,22573,4493,0,722,14196,12,6,OWN,PhD,Married,South,0,0,2020-02-28,4,0.56,0.837,0
CUST000790,32,39078,13087,3969,4,618,48459,12,29,OWN,HS,Single,North,0,1,2020-02-29,5,1.22,0.551,0
CUST000791,62,55003,24762,3446,4,768,26709,36,27,RENT,Bachelors,Divorced,West,0,0,2020-03-01,6,0.75,-0.739,0
CUST000792,62,92768,18508,5309,0,638,18327,24,13,MORTGAGE,HS,Married,North,0,0,2020-03-02,0,0.69,-0.739,0
CUST000793,30,81047,18081,4283,0,621,40474,60,11,RENT,PhD,Divorced,East,0,0,2020-03-03,1,0.63,-0.988,0
CUST000794,42,101626,3179,5144,4,796,37769,24,29,OWN,Masters,Single,South,1,0,2020-03-04,2,0.61,-0.917,0
CUST000795,35,87660,10596,4000,2,678,46993,60,16,MORTGAGE,Bachelors,Single,South,0,0,2020-03-05,3,0.55,-0.428,0
CUST000796,50,79786,6251,5145,4,761,29700,60,13,OWN,HS,Divorced,East,1,1,2020-03-06,4,0.77,-0.262,0
CUST000797,30,31925,10235,4145,0,721,19820,60,5,OWN,HS,Divorced,East,0,1,2020-03-07,5,1.56,-0.988,0
CUST000798,35,113976,19313,3849,3,636,15891,24,18,MORTGAGE,Bachelors,Divorced,East,1,0,2020-03-08,6,0.41,-0.428,1
CUST000799,27,56015,15871,3432,1,645,39629,48,23,OWN,Bachelors,Married,West,0,1,2020-03-09,0,0.74,0.956,0
CUST000800,23,63320,2013,4794,3,624,10269,24,5,OWN,Masters,Single,North,1,1,2020-03-10,1,0.91,-0.846,1
CUST000801,59,94881,17610,3257,3,716,48880,60,26,OWN,Bachelors,Divorced,South,1,0,2020-03-11,2,0.41,0.637,1
CUST000802,23,56289,24705,2616,0,788,13320,36,17,OWN,Masters,Single,North,0,1,2020-03-12,3,0.56,-0.846,0
CUST000803,44,33389,2828,4067,4,603,15740,12,23,OWN,PhD,Divorced,East,0,1,2020-03-13,4,1.46,0.018,0
CUST000804,22,55683,8909,4999,2,637,40897,60,4,OWN,PhD,Single,East,1,1,2020-03-14,5,1.08,-0.009,1
CUST000805,51,43629,6588,1992,3,752,35930,36,23,OWN,HS,Married,North,0,1,2020-03-15,6,0.55,0.67,0
CUST000806,22,91550,14109,4806,4,706,22285,48,23,OWN,PhD,Single,South,0,0,2020-03-16,0,0.63,-0.009,0
CUST000807,46,54826,3023,2119,2,603,19380,60,5,OWN,PhD,Divorced,West,0,1,2020-03-17,1,0.46,0.902,0
CUST000808,48,56630,22350,4732,3,767,16360,36,1,RENT,Masters,Single,North,1,0,2020-03-18,2,1.0,-0.768,0
CUST000809,51,76163,28028,5323,2,565,10398,60,7,RENT,HS,Married,East,0,0,2020-03-19,3,0.84,0.67,0
CUST000810,38,96435,15537,3880,4,648,10529,24,14,OWN,Bachelors,Married,East,1,1,2020-03-20,4,0.48,0.296,0
CUST000811,40,41653,27661,3046,1,569,34062,36,14,RENT,HS,Single,West,1,0,2020-03-21,5,0.88,0.745,1
CUST000812,24,57961,6891,5063,4,595,41686,24,10,MORTGAGE,PhD,Divorced,North,0,1,2020-03-22,6,1.05,-0.906,0
CUST000813,37,111941,29859,3105,0,744,22451,24,21,RENT,Bachelors,Married,West,1,0,2020-03-23,0,0.33,-0.644,0
CUST000814,47,104137,2080,5252,2,742,11937,36,21,OWN,HS,Married,West,0,1,2020-03-24,1,0.61,0.124,0
CUST000815,61,63662,6036,3390,1,676,44886,12,23,OWN,HS,Single,South,0,1,2020-03-25,2,0.64,-0.966,0
CUST000816,41,86446,16379,2775,2,607,15860,36,0,RENT,HS,Married,South,1,0,2020-03-26,3,0.39,-0.159,1
CUST000817,40,51288,27896,4243,2,730,30142,12,17,OWN,HS,Married,East,1,1,2020-03-27,4,0.99,0.745,1
CUST000818,25,66877,28766,3993,3,660,30279,60,11,MORTGAGE,Masters,Divorced,North,1,1,2020-03-28,5,0.72,-0.132,1
CUST000819,20,45313,11822,1856,0,678,43106,60,11,MORTGAGE,HS,Divorced,South,1,1,2020-03-29,6,0.49,0.913,1
CUST000820,24,110885,3563,2369,2,630,40908,36,24,OWN,PhD,Divorced,East,1,1,2020-03-30,0,0.26,-0.906,1
CUST000821,60,102715,4292,2385,4,743,45764,60,10,MORTGAGE,PhD,Single,North,0,0,2020-03-31,1,0.28,-0.305,0
CUST000822,31,40326,4586,3501,4,706,19201,48,27,MORTGAGE,Masters,Married,East,1,0,2020-04-01,2,1.04,-0.404,1
CUST000823,45,31560,17087,2783,3,633,45544,24,7,RENT,Bachelors,Single,South,0,0,2020-04-02,3,1.06,0.851,0
CUST000824,53,109148,17100,2119,0,619,42711,24,27,MORTGAGE,Bachelors,Married,East,0,1,2020-04-03,4,0.23,0.396,0
CUST000825,33,113186,21815,2382,0,557,13997,12,6,RENT,PhD,Married,North,1,0,2020-04-04,5,0.25,1.0,1
CUST000826,45,56745,24225,2296,4,578,45566,60,22,OWN,PhD,Married,North,1,1,2020-04-05,6,0.49,0.851,1
CUST000827,64,61890,7643,5142,1,661,25175,12,20,RENT,Masters,Divorced,East,1,1,2020-04-06,0,1.0,0.92,1
CUST000828,46,50022,28523,4925,3,728,45860,24,1,OWN,Bachelors,Single,North,1,1,2020-04-07,1,1.18,0.902,1
CUST000829,28,82579,4959,2796,3,710,8225,24,10,OWN,Bachelors,Single,East,1,0,2020-04-08,2,0.41,0.271,0
CUST000830,45,100316,12005,1744,4,680,49578,60,21,OWN,HS,Married,North,0,0,2020-04-09,3,0.21,0.851,0
